id,Y
b4807,110904311808
b4808,19616557056
b4809,123611750400
b4810,17116683264
b4811,15106150400
b4812,14882671616
b4813,14848764928
b4814,14844911616
b4815,16067876864
b4816,42217906176
b4817,15046812672
b4818,32343255040
b4819,332109971456
b4820,24051443712
b4821,15067619328
b4822,55372296192
b4823,243577159680
b4824,20070449152
b4825,15592408064
b4826,18429040640
b4827,58886299648
b4828,55230504960
b4829,35107446784
b4830,15633250304
b4831,32337088512
b4832,15102297088
b4833,14857241600
b4834,14844911616
b4835,14844141568
b4836,14844141568
b4837,14885754880
b4838,16280566784
b4839,28072509440
b4840,14865718272
b4841,30971559936
b4842,213014593536
b4843,18140059648
b4844,14986704896
b4845,43754512384
b4846,189956259840
b4847,18432892928
b4848,15577765888
b4849,20135180288
b4850,78318108672
b4851,27371249664
b4852,18039879680
b4853,14963587072
b4854,19610392576
b4855,14906561536
b4856,14846452736
b4857,14844141568
b4858,14844141568
b4859,14844141568
b4860,14844141568
b4861,14844141568
b4862,16237412352
b4863,14851847168
b4864,17112059904
b4865,473803620352
b4866,26733180928
b4867,15372782592
b4868,32796375040
b4869,136596602880
b4870,18617069568
b4871,15425184768
b4872,15268750336
b4873,26423394304
b4874,23045019648
b4875,16204275712
b4876,14900396032
b4877,16534868992
b4878,14864177152
b4879,14844911616
b4880,14844141568
b4881,14844141568
b4882,14844141568
b4883,14844141568
b4884,14844141568
b4885,15042960384
b4886,14844911616
b4887,25786095616
b4888,472071274496
b4889,22124136448
b4890,15053748224
b4891,59408773120
b4892,240008445952
b4893,17448046592
b4894,15175505920
b4895,22335285248
b4896,92142166016
b4897,29733183488
b4898,23802533888
b4899,14989787136
b4900,28764520448
b4901,14932761600
b4902,14847223808
b4903,14844141568
b4904,14844141568
b4905,14844141568
b4906,14844141568
b4907,14844141568
b4908,18290329600
b4909,14846452736
b4910,19070191616
b4911,143005794304
b4912,16425442304
b4913,14848764928
b4914,35901952000
b4915,111063834624
b4916,14873424896
b4917,14848764928
b4918,14847994880
b4919,28339912704
b4920,21765799936
b4921,16341445632
b4922,14848764928
b4923,24873689088
b4924,14851077120
b4925,14844911616
b4926,14844141568
b4927,14844141568
b4928,14844141568
b4929,14844141568
b4930,14844141568
b4931,15125415936
b4932,14844141568
b4933,14844141568
b4934,65512042496
b4935,14920432640
b4936,14845682688
b4937,20480415744
b4938,94027857920
b4939,15359682560
b4940,14971292672
b4941,14977457152
b4942,30061465600
b4943,19514834944
b4944,15368930304
b4945,14931220480
b4946,14871883776
b4947,14846452736
b4948,14844911616
b4949,14844141568
b4950,14844141568
b4951,14844141568
b4952,14844141568
b4953,14844141568
b4954,14844141568
b4955,14844141568
b4956,32539760640
b4957,488779743232
b4958,28444715008
b4959,15313445888
b4960,76044795904
b4961,301614432256
b4962,20418766848
b4963,15663304704
b4964,21008285696
b4965,73047883776
b4966,38149832704
b4967,27924551680
b4968,15159322624
b4969,34454736896
b4970,15086884864
b4971,14862636032
b4972,14846452736
b4973,14844141568
b4974,14844141568
b4975,15178588160
b4976,15274143744
b4977,26242299904
b4978,14868801536
b4979,15257190400
b4980,233057501184
b4981,17794054144
b4982,15012905984
b4983,28457816064
b4984,127292203008
b4985,18176278528
b4986,15445220352
b4987,15274143744
b4988,38158311424
b4989,24106926080
b4990,15688734720
b4991,14975145984
b4992,14883442688
b4993,14847223808
b4994,14844911616
b4995,14844141568
b4996,14844141568
b4997,14844141568
b4998,14844141568
b4999,14844141568
b5000,14844141568
b5001,14844141568
b5002,20350181376
b5003,473597870080
b5004,21751928832
b5005,15018300416
b5006,28347617280
b5007,115006291968
b5008,16084830208
b5009,14960503808
b5010,14939697152
b5011,72660262912
b5012,19826933760
b5013,15345040384
b5014,14851847168
b5015,16626572288
b5016,14847994880
b5017,14844141568
b5018,14844141568
b5019,14844141568
b5020,14844141568
b5021,14844141568
b5022,14844141568
b5023,14844141568
b5024,14844141568
b5025,14844141568
b5026,79727566848
b5027,15082261504
b5028,14849536000
b5029,16683597824
b5030,90731937792
b5031,14995952640
b5032,14869571584
b5033,14861094912
b5034,14847223808
b5035,14908102656
b5036,14844911616
b5037,14844141568
b5038,14844141568
b5039,14844141568
b5040,14844141568
b5041,14844141568
b5042,14844141568
b5043,14844141568
b5044,14844141568
b5045,16533327872
b5046,14844141568
b5047,60620951552
b5048,49974140928
b5049,17276971008
b5050,15751154688
b5051,39869845504
b5052,77121347584
b5053,14868801536
b5054,14864177152
b5055,14853388288
b5056,17236899840
b5057,30474514432
b5058,15251795968
b5059,14856471552
b5060,26075846656
b5061,14985163776
b5062,14848764928
b5063,14844141568
b5064,14844141568
b5065,14844141568
b5066,15923772416
b5067,15394360320
b5068,44586004480
b5069,15533841408
b5070,163320741888
b5071,99433717760
b5072,20847998976
b5073,17388709888
b5074,64114917376
b5075,163397795840
b5076,15072243712
b5077,15556959232
b5078,30500714496
b5079,43047088128
b5080,26222264320
b5081,33373564928
b5082,16737541120
b5083,29730101248
b5084,16060941312
b5085,15929166848
b5086,17117454336
b5087,16242035712
b5088,16755265536
b5089,18775046144
b5090,22101788672
b5091,14870342656
b5092,28695937024
b5093,56054288384
b5094,15970780160
b5095,15191688192
b5096,51588579328
b5097,99827499008
b5098,14883442688
b5099,14854159360
b5100,20410290176
b5101,44723175424
b5102,35724709888
b5103,26974384128
b5104,15048353792
b5105,46099492864
b5106,15039877120
b5107,14860323840
b5108,14846452736
b5109,14844141568
b5110,14844141568
b5111,15561583616
b5112,15565436928
b5113,26097424384
b5114,14847223808
b5115,27527684096
b5116,82930237440
b5117,15761172480
b5118,14847223808
b5119,34554146816
b5120,107480473600
b5121,14871883776
b5122,14850306048
b5123,14847994880
b5124,22731380736
b5125,19998781440
b5126,14928909312
b5127,14844911616
b5128,21376641024
b5129,14848764928
b5130,14844141568
b5131,14844141568
b5132,14844141568
b5133,14844141568
b5134,14844141568
b5135,14844141568
b5136,14844141568
b5137,14844141568
b5138,14844141568
b5139,89025028096
b5140,15503787008
b5141,14845682688
b5142,36064550912
b5143,154515701760
b5144,14958192640
b5145,14860323840
b5146,15171652608
b5147,51765821440
b5148,25936365568
b5149,20984397824
b5150,14891919360
b5151,29713917952
b5152,14871112704
b5153,14845682688
b5154,14844141568
b5155,14844141568
b5156,14844141568
b5157,14844141568
b5158,14844141568
b5159,14844141568
b5160,14844141568
b5161,15472192512
b5162,59814117376
b5163,15331169280
b5164,14844911616
b5165,32265422848
b5166,54191714304
b5167,14844911616
b5168,14844911616
b5169,14844141568
b5170,18809722880
b5171,21385887744
b5172,15357370368
b5173,14873424896
b5174,20770936832
b5175,15321922560
b5176,15616296960
b5177,15224054784
b5178,15094591488
b5179,15345811456
b5180,15813574656
b5181,15388965888
b5182,18820511744
b5183,14850306048
b5184,45388214272
b5185,27713402880
b5186,16492485632
b5187,14861865984
b5188,31874719744
b5189,70033235968
b5190,15035253760
b5191,15013676032
b5192,15004429312
b5193,30003668992
b5194,18224056320
b5195,15419790336
b5196,14999805952
b5197,14916579328
b5198,14854159360
b5199,14847223808
b5200,14844911616
b5201,14844141568
b5202,14844141568
b5203,14844141568
b5204,14844141568
b5205,20553623552
b5206,16004686848
b5207,417379221504
b5208,2930002362368
b5209,239542222848
b5210,40742182912
b5211,142628192256
b5212,640287178752
b5213,193698365440
b5214,70218956800
b5215,584419901440
b5216,1859094839296
b5217,17589839872
b5218,48776605696
b5219,19865464832
b5220,120739667968
b5221,24924549120
b5222,16543346688
b5223,15077637120
b5224,14851077120
b5225,14731631616
b5226,18590097408
b5227,14643010560
b5228,14758602752
b5229,62849568768
b5230,15593178112
b5231,14856471552
b5232,25883193344
b5233,292072685568
b5234,20148281344
b5235,16010081280
b5236,15661763584
b5237,45060706304
b5238,18234845184
b5239,15184752640
b5240,14848764928
b5241,15678716928
b5242,14846452736
b5243,14844141568
b5244,14844141568
b5245,14844141568
b5246,14844141568
b5247,14844141568
b5248,14844141568
b5249,14844141568
b5250,14844141568
b5251,14844141568
b5252,159983976448
b5253,15381259264
b5254,14851077120
b5255,32743972864
b5256,150058467328
b5257,14994411520
b5258,14861094912
b5259,14857241600
b5260,32315512832
b5261,22286735360
b5262,15728806912
b5263,14849536000
b5264,25060177920
b5265,14859553792
b5266,14844911616
b5267,14844141568
b5268,14844141568
b5269,14844141568
b5270,14844141568
b5271,14844141568
b5272,15106150400
b5273,14844141568
b5274,14844141568
b5275,110975213568
b5276,15163175936
b5277,14863407104
b5278,21814349824
b5279,57032970240
b5280,15019841536
b5281,14854159360
b5282,14848764928
b5283,18635565056
b5284,15490686976
b5285,15073013760
b5286,14943550464
b5287,14878048256
b5288,14852618240
b5289,14847223808
b5290,14844911616
b5291,14844141568
b5292,14844141568
b5293,14844141568
b5294,14844141568
b5295,14844141568
b5296,14844141568
b5297,14844141568
b5298,47384879104
b5299,14971292672
b5300,14845682688
b5301,14844911616
b5302,14993640448
b5303,14854930432
b5304,14846452736
b5305,14845682688
b5306,14844911616
b5307,14943550464
b5308,14893460480
b5309,14851077120
b5310,14846452736
b5311,14844141568
b5312,14844141568
b5313,14844141568
b5314,14844141568
b5315,14844141568
b5316,14844141568
b5317,14844141568
b5318,14844141568
b5319,14844141568
b5320,14844141568
b5321,164384178176
b5322,17134407680
b5323,14904249344
b5324,33599354880
b5325,263877459968
b5326,17955110912
b5327,15217889280
b5328,15190918144
b5329,55895543808
b5330,22650466304
b5331,18341189632
b5332,14871883776
b5333,20807155712
b5334,14856471552
b5335,14844141568
b5336,14844141568
b5337,14844141568
b5338,14844141568
b5339,14844141568
b5340,14844141568
b5341,14844141568
b5342,14844141568
b5343,14844141568
b5344,59941269504
b5345,15080720384
b5346,14847994880
b5347,14874194944
b5348,52051718144
b5349,15047583744
b5350,14852618240
b5351,14848764928
b5352,14846452736
b5353,14943550464
b5354,14858012672
b5355,14854930432
b5356,14847223808
b5357,14844141568
b5358,14844141568
b5359,14844141568
b5360,14844141568
b5361,14844141568
b5362,14844141568
b5363,14844141568
b5364,14844141568
b5365,14844141568
b5366,17333997568
b5367,176914382848
b5368,16272090112
b5369,14862636032
b5370,35442667520
b5371,165586337792
b5372,15151617024
b5373,14881130496
b5374,14879589376
b5375,32486588416
b5376,21842862080
b5377,15973862400
b5378,14850306048
b5379,22741397504
b5380,14856471552
b5381,14844141568
b5382,14844141568
b5383,14844141568
b5384,14844141568
b5385,14844141568
b5386,14844141568
b5387,14844141568
b5388,14844141568
b5389,73916358656
b5390,15595490304
b5391,14846452736
b5392,36155482112
b5393,93923057664
b5394,14897313792
b5395,14854930432
b5396,14853388288
b5397,25840809984
b5398,29653809152
b5399,18149306368
b5400,14900396032
b5401,33976186880
b5402,14945091584
b5403,14850306048
b5404,14844911616
b5405,14844141568
b5406,14844141568
b5407,14844141568
b5408,14844141568
b5409,28030126080
b5410,14847223808
b5411,57101553664
b5412,98979053568
b5413,17491972096
b5414,14863407104
b5415,48386674688
b5416,156742008832
b5417,14962044928
b5418,14872653824
b5419,14871883776
b5420,37253607424
b5421,28023189504
b5422,18942269440
b5423,14882671616
b5424,31821547520
b5425,14894231552
b5426,14847223808
b5427,14844141568
b5428,14844141568
b5429,14844141568
b5430,14844141568
b5431,14844141568
b5432,16517915648
b5433,14844141568
b5434,14844911616
b5435,97782292480
b5436,14985163776
b5437,14847223808
b5438,20192204800
b5439,110258536448
b5440,15556189184
b5441,14909643776
b5442,14930450432
b5443,21276461056
b5444,1254355968
b5445,12548482048
b5446,14420303872
b5447,14723926016
b5448,10634275840
b5449,13659707392
b5450,13378433024
b5451,13004684288
b5452,13373808640
b5453,14026519552
b5454,14758602752
b5455,13784546304
b5456,14733943808
b5457,31980294144
b5458,177007624192
b5459,24672557056
b5460,15279538176
b5461,132598652928
b5462,682177789952
b5463,73665912832
b5464,28649699328
b5465,98636906496
b5466,329906028544
b5467,105973153792
b5468,117349736448
b5469,22937135104
b5470,136928731136
b5471,21456783360
b5472,15821280256
b5473,15030630400
b5474,14876507136
b5475,14849536000
b5476,21726498816
b5477,16340674560
b5478,47020376064
b5479,15355829248
b5480,58618896384
b5481,238566621184
b5482,20419536896
b5483,15166258176
b5484,58853933056
b5485,534792372224
b5486,34416975872
b5487,18130812928
b5488,17370216448
b5489,70044024832
b5490,38243848192
b5491,29137498112
b5492,15398983680
b5493,38967455744
b5494,15295721472
b5495,14876507136
b5496,14847223808
b5497,14844141568
b5498,14844141568
b5499,14844141568
b5500,14844141568
b5501,14844141568
b5502,16054776832
b5503,131154518016
b5504,18855190528
b5505,14923514880
b5506,53727035392
b5507,303860023296
b5508,25133385728
b5509,16208129024
b5510,48812056576
b5511,153524682752
b5512,76612739072
b5513,88431656960
b5514,17545916416
b5515,53555187712
b5516,15514575872
b5517,14880360448
b5518,14847223808
b5519,14844141568
b5520,14844141568
b5521,14834123776
b5522,14844141568
b5523,17287759872
b5524,14851077120
b5525,43194277888
b5526,216781357056
b5527,16292896768
b5528,14885754880
b5529,39556976640
b5530,313292324864
b5531,16742935552
b5532,15094591488
b5533,15093049344
b5534,41566740480
b5535,22763745280
b5536,17323208704
b5537,14861865984
b5538,24153933824
b5539,14864948224
b5540,14844911616
b5541,14844141568
b5542,14844141568
b5543,14844141568
b5544,14844141568
b5545,14844141568
b5546,14844141568
b5547,20948178944
b5548,133961097216
b5549,16577253376
b5550,15000576000
b5551,56803328000
b5552,266790387712
b5553,23095881728
b5554,17414912000
b5555,17848766464
b5556,45423665152
b5557,40103342080
b5558,20732405760
b5559,16121049088
b5560,26773252096
b5561,16562611200
b5562,15155469312
b5563,14913497088
b5564,14861094912
b5565,18403608576
b5566,52939464704
b5567,404410564608
b5568,101718589440
b5569,877377486848
b5570,820954660864
b5571,72083070976
b5572,19163435008
b5573,164969857024
b5574,585991192576
b5575,42453716992
b5576,20611420160
b5577,98827247616
b5578,254899798016
b5579,102997041152
b5580,110904311808
b5581,19616557056
b5582,123611750400
b5583,17116683264
b5584,15106150400
b5585,14882671616
b5586,14848764928
b5587,14844911616
b5588,16067876864
b5589,42217906176
b5590,15046812672
b5591,32343255040
b5592,332109971456
b5593,24051443712
b5594,15067619328
b5595,55372296192
b5596,243577159680
b5597,20070449152
b5598,15592408064
b5599,18429040640
b5600,58886299648
b5601,55230504960
b5602,35107446784
b5603,15633250304
b5604,32337088512
b5605,15102297088
b5606,14857241600
b5607,14844911616
b5608,14844141568
b5609,14844141568
b5610,14885754880
b5611,16280566784
b5612,28072509440
b5613,14865718272
b5614,30971559936
b5615,213014593536
b5616,18140059648
b5617,14986704896
b5618,43754512384
b5619,189956259840
b5620,18432892928
b5621,15577765888
b5622,20135180288
b5623,78318108672
b5624,27371249664
b5625,18039879680
b5626,14963587072
b5627,19610392576
b5628,14906561536
b5629,14846452736
b5630,14844141568
b5631,14844141568
b5632,14844141568
b5633,14844141568
b5634,14844141568
b5635,14844141568
b5636,14844141568
b5637,356786601984
b5638,21800478720
b5639,15102297088
b5640,32045027328
b5641,119588372480
b5642,17874968576
b5643,15265667072
b5644,15190918144
b5645,22978748416
b5646,22332973056
b5647,16204275712
b5648,14900396032
b5649,16534868992
b5650,14864177152
b5651,14844911616
b5652,14844141568
b5653,14844141568
b5654,14844141568
b5655,14844141568
b5656,14844141568
b5657,15042960384
b5658,14844911616
b5659,25786095616
b5660,472071274496
b5661,22124136448
b5662,15053748224
b5663,59408773120
b5664,240008445952
b5665,17448046592
b5666,15175505920
b5667,22335285248
b5668,92142166016
b5669,29733183488
b5670,23802533888
b5671,14989787136
b5672,28764520448
b5673,14932761600
b5674,14847223808
b5675,14844141568
b5676,14844141568
b5677,14844141568
b5678,14844141568
b5679,14844141568
b5680,18290329600
b5681,14846452736
b5682,19070191616
b5683,143005794304
b5684,16425442304
b5685,14848764928
b5686,35901952000
b5687,111063834624
b5688,14873424896
b5689,14848764928
b5690,14847994880
b5691,28339912704
b5692,21765799936
b5693,16341445632
b5694,14848764928
b5695,24873689088
b5696,14851077120
b5697,14844911616
b5698,14844141568
b5699,14844141568
b5700,14844141568
b5701,14844141568
b5702,14844141568
b5703,15125415936
b5704,14844141568
b5705,14844141568
b5706,65512042496
b5707,14920432640
b5708,14845682688
b5709,20480415744
b5710,94027857920
b5711,15359682560
b5712,14971292672
b5713,14977457152
b5714,30061465600
b5715,19514834944
b5716,15368930304
b5717,14931220480
b5718,14871883776
b5719,14846452736
b5720,14844911616
b5721,14844141568
b5722,14844141568
b5723,14844141568
b5724,14844141568
b5725,14844141568
b5726,14844141568
b5727,24452933632
b5728,365566197760
b5729,23059662848
b5730,15044501504
b5731,67954118656
b5732,242039783424
b5733,18926856192
b5734,15389735936
b5735,20158298112
b5736,62695444480
b5737,37626585088
b5738,27924551680
b5739,15159322624
b5740,34454736896
b5741,15086884864
b5742,14862636032
b5743,14846452736
b5744,14844141568
b5745,14844141568
b5746,15178588160
b5747,15274143744
b5748,26242299904
b5749,14868801536
b5750,15257190400
b5751,233057501184
b5752,17794054144
b5753,15012905984
b5754,28457816064
b5755,127292203008
b5756,18176278528
b5757,15445220352
b5758,15274143744
b5759,38158311424
b5760,24106926080
b5761,15688734720
b5762,14975145984
b5763,14883442688
b5764,14847223808
b5765,14844911616
b5766,14844141568
b5767,14844141568
b5768,14844141568
b5769,14844141568
b5770,14844141568
b5771,14844141568
b5772,16830785536
b5773,308365787136
b5774,18625546240
b5775,14919661568
b5776,28771457024
b5777,109589643264
b5778,15896030208
b5779,14938927104
b5780,14927368192
b5781,63454498816
b5782,19977975808
b5783,15345040384
b5784,14851847168
b5785,16626572288
b5786,14847994880
b5787,14844141568
b5788,14844141568
b5789,14844141568
b5790,14844141568
b5791,14844141568
b5792,14844141568
b5793,14844141568
b5794,14844141568
b5795,14844141568
b5796,79727566848
b5797,15082261504
b5798,14849536000
b5799,16683597824
b5800,90731937792
b5801,14995952640
b5802,14869571584
b5803,14861094912
b5804,14847223808
b5805,14908102656
b5806,14844911616
b5807,14844141568
b5808,14844141568
b5809,14844141568
b5810,14844141568
b5811,14844141568
b5812,14844141568
b5813,14844141568
b5814,14844141568
b5815,14844141568
b5816,14844141568
b5817,14844141568
b5818,60386684928
b5819,74784071680
b5820,18212497408
b5821,15335022592
b5822,42575474688
b5823,125183803392
b5824,14928138240
b5825,14888837120
b5826,14870342656
b5827,17237669888
b5828,31555686400
b5829,15251795968
b5830,14856471552
b5831,26075846656
b5832,14985163776
b5833,14848764928
b5834,14844141568
b5835,14844141568
b5836,14844141568
b5837,15923772416
b5838,65643814912
b5839,15494540288
b5840,144061546496
b5841,63667191808
b5842,19200423936
b5843,16965643264
b5844,57996238848
b5845,101757894656
b5846,15015218176
b5847,16237412352
b5848,27533078528
b5849,35612200960
b5850,24395907072
b5851,33373564928
b5852,16737541120
b5853,29730101248
b5854,16060941312
b5855,15929166848
b5856,17117454336
b5857,16242035712
b5858,16755265536
b5859,18775046144
b5860,16522540032
b5861,21148538880
b5862,14878819328
b5863,37502517248
b5864,71863443456
b5865,16534098944
b5866,15204789248
b5867,55739879424
b5868,158746378240
b5869,14942780416
b5870,14867259392
b5871,22203508736
b5872,52604248064
b5873,37947932672
b5874,26974384128
b5875,15048353792
b5876,46099492864
b5877,15039877120
b5878,14860323840
b5879,14846452736
b5880,14844141568
b5881,14844141568
b5882,15561583616
b5883,15565436928
b5884,26097424384
b5885,14847223808
b5886,27527684096
b5887,82930237440
b5888,15761172480
b5889,14847223808
b5890,34554146816
b5891,107480473600
b5892,14871883776
b5893,14850306048
b5894,14847994880
b5895,22731380736
b5896,19998781440
b5897,14928909312
b5898,14844911616
b5899,21376641024
b5900,14848764928
b5901,14844141568
b5902,14844141568
b5903,14844141568
b5904,14844141568
b5905,14844141568
b5906,14844141568
b5907,14844141568
b5908,14844141568
b5909,14844141568
b5910,89025028096
b5911,15503787008
b5912,14845682688
b5913,36064550912
b5914,154515701760
b5915,14958192640
b5916,14860323840
b5917,15171652608
b5918,51765821440
b5919,25936365568
b5920,20984397824
b5921,14891919360
b5922,29713917952
b5923,14871112704
b5924,14845682688
b5925,14844141568
b5926,14844141568
b5927,14844141568
b5928,14844141568
b5929,14844141568
b5930,14844141568
b5931,14844141568
b5932,15472192512
b5933,59814117376
b5934,15331169280
b5935,14844911616
b5936,32265422848
b5937,54191714304
b5938,14844911616
b5939,14844911616
b5940,14844141568
b5941,18809722880
b5942,21385887744
b5943,15357370368
b5944,14873424896
b5945,20770936832
b5946,15321922560
b5947,15616296960
b5948,15224054784
b5949,15094591488
b5950,15345811456
b5951,15813574656
b5952,15388965888
b5953,18820511744
b5954,14850306048
b5955,45388214272
b5956,27713402880
b5957,16492485632
b5958,14861865984
b5959,31874719744
b5960,70033235968
b5961,15035253760
b5962,15013676032
b5963,15004429312
b5964,30003668992
b5965,18224056320
b5966,15419790336
b5967,14999805952
b5968,14916579328
b5969,14854159360
b5970,14847223808
b5971,14844911616
b5972,14844141568
b5973,14844141568
b5974,14844141568
b5975,15022153728
b5976,14894231552
b5977,352746242048
b5978,2916491984896
b5979,228238852096
b5980,38680788992
b5981,138315071488
b5982,628716404736
b5983,193110376448
b5984,68805648384
b5985,581107843072
b5986,1857593671680
b5987,17494284288
b5988,48776605696
b5989,19865464832
b5990,120739667968
b5991,24924549120
b5992,16543346688
b5993,15077637120
b5994,14851077120
b5995,14731631616
b5996,18590097408
b5997,14643010560
b5998,14758602752
b5999,62849568768
b6000,15593178112
b6001,14856471552
b6002,25883193344
b6003,292072685568
b6004,20148281344
b6005,16010081280
b6006,15661763584
b6007,45060706304
b6008,18234845184
b6009,15184752640
b6010,14848764928
b6011,15678716928
b6012,14846452736
b6013,14844141568
b6014,14844141568
b6015,14844141568
b6016,14844141568
b6017,14844141568
b6018,14844141568
b6019,14844141568
b6020,14844141568
b6021,14844141568
b6022,159983976448
b6023,15381259264
b6024,14851077120
b6025,32743972864
b6026,150058467328
b6027,14994411520
b6028,14861094912
b6029,14857241600
b6030,32315512832
b6031,22286735360
b6032,15728806912
b6033,14849536000
b6034,25060177920
b6035,14859553792
b6036,14844911616
b6037,14844141568
b6038,14844141568
b6039,14844141568
b6040,14844141568
b6041,14844141568
b6042,15106150400
b6043,14844141568
b6044,14844141568
b6045,110975213568
b6046,15163175936
b6047,14863407104
b6048,21814349824
b6049,57032970240
b6050,15019841536
b6051,14854159360
b6052,14848764928
b6053,18635565056
b6054,15490686976
b6055,15073013760
b6056,14943550464
b6057,14878048256
b6058,14852618240
b6059,14847223808
b6060,14844911616
b6061,14844141568
b6062,14844141568
b6063,14844141568
b6064,14844141568
b6065,14844141568
b6066,14844141568
b6067,32119005184
b6068,15540005888
b6069,14844911616
b6070,14844141568
b6071,15031400448
b6072,14853388288
b6073,14845682688
b6074,14844911616
b6075,14844141568
b6076,14844141568
b6077,14857241600
b6078,14851077120
b6079,14846452736
b6080,14844141568
b6081,14844141568
b6082,14844141568
b6083,14844141568
b6084,14844141568
b6085,14844141568
b6086,14844141568
b6087,14844141568
b6088,14844141568
b6089,137565257728
b6090,17747046400
b6091,14904249344
b6092,32876519424
b6093,233000484864
b6094,18479900672
b6095,15241778176
b6096,15210953728
b6097,56665387008
b6098,22650466304
b6099,18341189632
b6100,14871883776
b6101,20807155712
b6102,14856471552
b6103,14844141568
b6104,14844141568
b6105,14844141568
b6106,14844141568
b6107,14844141568
b6108,14844141568
b6109,14844141568
b6110,14844141568
b6111,46119530496
b6112,14942780416
b6113,14844911616
b6114,15450614784
b6115,44283154432
b6116,14958192640
b6117,14847994880
b6118,14845682688
b6119,14844141568
b6120,14844141568
b6121,14858012672
b6122,14854930432
b6123,14847223808
b6124,14844141568
b6125,14844141568
b6126,14844141568
b6127,14844141568
b6128,14844141568
b6129,14844141568
b6130,14844141568
b6131,14844141568
b6132,14844141568
b6133,17333997568
b6134,176914382848
b6135,16272090112
b6136,14862636032
b6137,35442667520
b6138,165586337792
b6139,15151617024
b6140,14881130496
b6141,14879589376
b6142,32486588416
b6143,21842862080
b6144,15973862400
b6145,14850306048
b6146,22741397504
b6147,14856471552
b6148,14844141568
b6149,14844141568
b6150,14844141568
b6151,14844141568
b6152,14844141568
b6153,14844141568
b6154,14844141568
b6155,14844141568
b6156,14925056000
b6157,106695221248
b6158,16005456896
b6159,14847994880
b6160,36782764032
b6161,162882256896
b6162,14987475968
b6163,14871112704
b6164,14866489344
b6165,27591645184
b6166,31379986432
b6167,18149306368
b6168,14900396032
b6169,33976186880
b6170,14945091584
b6171,14850306048
b6172,14844911616
b6173,14844141568
b6174,14844141568
b6175,14844141568
b6176,14844141568
b6177,28030126080
b6178,14847223808
b6179,57101553664
b6180,98979053568
b6181,17491972096
b6182,14863407104
b6183,48386674688
b6184,156742008832
b6185,14962044928
b6186,14872653824
b6187,14871883776
b6188,37253607424
b6189,28023189504
b6190,18942269440
b6191,14882671616
b6192,31821547520
b6193,14894231552
b6194,14847223808
b6195,14844141568
b6196,14844141568
b6197,14844141568
b6198,14844141568
b6199,14844141568
b6200,16517915648
b6201,14844141568
b6202,14844911616
b6203,97782292480
b6204,14985163776
b6205,14847223808
b6206,20192204800
b6207,110258536448
b6208,15556189184
b6209,14909643776
b6210,14930450432
b6211,21276461056
b6212,1254355968
b6213,12548482048
b6214,14420303872
b6215,14723926016
b6216,10634275840
b6217,13659707392
b6218,13378433024
b6219,13004684288
b6220,13373808640
b6221,14026519552
b6222,14758602752
b6223,13784546304
b6224,14733943808
b6225,31980294144
b6226,177007624192
b6227,24672557056
b6228,15279538176
b6229,132598652928
b6230,682177789952
b6231,73665912832
b6232,28649699328
b6233,98636906496
b6234,329906028544
b6235,105973153792
b6236,117349736448
b6237,22937135104
b6238,136928731136
b6239,21456783360
b6240,15821280256
b6241,15030630400
b6242,14876507136
b6243,14849536000
b6244,21726498816
b6245,16340674560
b6246,47020376064
b6247,15355829248
b6248,58618896384
b6249,238566621184
b6250,20419536896
b6251,15166258176
b6252,58853933056
b6253,534792372224
b6254,34416975872
b6255,18130812928
b6256,17370216448
b6257,70044024832
b6258,38243848192
b6259,29137498112
b6260,15398983680
b6261,38967455744
b6262,15295721472
b6263,14876507136
b6264,14847223808
b6265,14844141568
b6266,14844141568
b6267,14844141568
b6268,14844141568
b6269,14844141568
b6270,16054776832
b6271,131154518016
b6272,18855190528
b6273,14923514880
b6274,53727035392
b6275,303860023296
b6276,25133385728
b6277,16208129024
b6278,48812056576
b6279,153524682752
b6280,76612739072
b6281,88431656960
b6282,17545916416
b6283,53555187712
b6284,15514575872
b6285,14880360448
b6286,14847223808
b6287,14844141568
b6288,14844141568
b6289,14834123776
b6290,14844141568
b6291,17287759872
b6292,14851077120
b6293,43194277888
b6294,216781357056
b6295,16292896768
b6296,14885754880
b6297,39556976640
b6298,313292324864
b6299,16742935552
b6300,15094591488
b6301,15093049344
b6302,41566740480
b6303,22763745280
b6304,17323208704
b6305,14861865984
b6306,24153933824
b6307,14864948224
b6308,14844911616
b6309,14844141568
b6310,14844141568
b6311,14844141568
b6312,14844141568
b6313,14844141568
b6314,15109232640
b6315,14844141568
b6316,25607313408
b6317,166983467008
b6318,17824878592
b6319,15241008128
b6320,71672332288
b6321,369003921408
b6322,28163440640
b6323,19174223872
b6324,19675893760
b6325,55812317184
b6326,45427515392
b6327,20732405760
b6328,16121049088
b6329,26773252096
b6330,16562611200
b6331,15155469312
b6332,14913497088
b6333,14861094912
b6334,18403608576
b6335,52939464704
b6336,404410564608
b6337,101718589440
b6338,877377486848
b6339,820954660864
b6340,72083070976
b6341,19163435008
b6342,164969857024
b6343,585991192576
b6344,42453716992
b6345,20611420160
b6346,98827247616
b6347,254899798016
b6348,102997041152
b6349,110904311808
b6350,19616557056
b6351,123611750400
b6352,17116683264
b6353,15106150400
b6354,14882671616
b6355,14848764928
b6356,14844911616
b6357,16067876864
b6358,42217906176
b6359,15046812672
b6360,32343255040
